id,created_at,passed,failure_reason,failure_message,face_score,face_score_percent,face_score_threshold,started_at,completed_at,duration_ms,summary_bucket,summary_path,summary_bytes,summary_width,summary_height,occlusion_check,platform,app_version,device_model,camera_resolution,face_check_enabled,hand_check_enabled,test_case,tester_name
6fbcb804-0462-4f00-b976-a098b4ee4997,2026-04-24 04:01:40.599944+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.922677,92.2677,0.5,2026-04-24 04:01:21.850312+00,2026-04-24 04:01:38.59197+00,16742,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/6fbcb804-0462-4f00-b976-a098b4ee4997.png,498084,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.922676682472229], ""best_score"": 0.922676682472229, ""faces_detected"": 1, ""best_score_percent"": 92.3}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9952298998832703, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,5. ปิดครึ่งบน (หน้าผาก),น้อยหน่า BA
b2cf7189-23c9-4216-8d74-42e86a9a8e62,2026-04-24 04:01:42.842095+00,True,,,0.959019,95.9019,0.5,2026-04-24 04:01:13.393741+00,2026-04-24 04:01:41.81273+00,28419,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/b2cf7189-23c9-4216-8d74-42e86a9a8e62.png,450758,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9590189456939697], ""best_score"": 0.9590189456939697, ""faces_detected"": 1, ""best_score_percent"": 95.9}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",android,1.0.0+1,V2310,,True,True,6. แว่นดำ,มะนาว BA
a83373bb-a86c-4ee5-a736-15b1966d5eb9,2026-04-24 04:02:27.30954+00,True,,,0.938198,93.8198,0.5,2026-04-24 04:02:06.05868+00,2026-04-24 04:02:25.456014+00,19397,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/a83373bb-a86c-4ee5-a736-15b1966d5eb9.png,720875,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9381983876228333], ""best_score"": 0.9381983876228333, ""faces_detected"": 1, ""best_score_percent"": 93.8}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",ios,1.0.0+1,"iPhone12,3",,True,True,6. แว่นดำ,น้อยหน่า BA
5409e014-3fe6-4ff8-822b-6e44f0503c54,2026-04-24 04:03:09.46731+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.845509,84.5509,0.5,2026-04-24 04:02:58.593343+00,2026-04-24 04:03:08.02055+00,9427,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/5409e014-3fe6-4ff8-822b-6e44f0503c54.png,480172,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8455086946487427], ""best_score"": 0.8455086946487427, ""faces_detected"": 1, ""best_score_percent"": 84.6}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9891433715820312, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,8. นิ้วชีบังปากบางส่วน,น้อยหน่า BA
4c8937f3-41bc-43a7-997c-fd5bb58716b1,2026-04-24 04:03:21.914346+00,True,,,0.93869,93.869,0.5,2026-04-24 04:02:56.554975+00,2026-04-24 04:03:21.060299+00,24505,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/4c8937f3-41bc-43a7-997c-fd5bb58716b1.png,466987,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9386903047561646], ""best_score"": 0.9386903047561646, ""faces_detected"": 1, ""best_score_percent"": 93.9}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",android,1.0.0+1,V2310,,True,True,7. แมสก์,มะนาว BA
fecfbb0a-7724-4d77-bd0b-4eaea8f6eb25,2026-04-24 04:03:50.369043+00,True,,,0.957186,95.7186,0.5,2026-04-24 04:03:44.082417+00,2026-04-24 04:03:48.449541+00,4367,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/fecfbb0a-7724-4d77-bd0b-4eaea8f6eb25.png,675551,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9571858048439026], ""best_score"": 0.9571858048439026, ""faces_detected"": 1, ""best_score_percent"": 95.7}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",ios,1.0.0+1,"iPhone12,3",,True,True,1. หน้าตรง,น้อยหน่า BA
641de53f-7405-41d1-9628-02463d4f71ce,2026-04-24 04:04:09.465468+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.891208,89.1208,0.5,2026-04-24 04:04:02.770063+00,2026-04-24 04:04:08.026804+00,5257,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/641de53f-7405-41d1-9628-02463d4f71ce.png,437448,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8912075757980347], ""best_score"": 0.8912075757980347, ""faces_detected"": 1, ""best_score_percent"": 89.1}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9994269609451294, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,2. ปิดปาก,น้อยหน่า BA
fc99119f-6bb5-4383-bf68-b380f53e5eb4,2026-04-24 04:04:23.815649+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.868678,86.8678,0.5,2026-04-24 04:04:15.972174+00,2026-04-24 04:04:22.662391+00,6690,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/fc99119f-6bb5-4383-bf68-b380f53e5eb4.png,446951,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.868678092956543], ""best_score"": 0.868678092956543, ""faces_detected"": 1, ""best_score_percent"": 86.9}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.985498309135437, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,3. ปิดปาก+ปิดจมูก,น้อยหน่า BA
a10f8990-f648-44e0-bcaa-af9e922a923e,2026-04-24 04:05:24.693836+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.850215,85.0215,0.5,2026-04-24 04:05:15.471672+00,2026-04-24 04:05:22.924189+00,7453,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/a10f8990-f648-44e0-bcaa-af9e922a923e.png,438328,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8502152562141418], ""best_score"": 0.8502152562141418, ""faces_detected"": 1, ""best_score_percent"": 85}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.990045964717865, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,4. ปิดครึ่งหน้าข้าง,น้อยหน่า BA
121eb833-8609-40e2-ba57-2725c695dd1e,2026-04-24 04:06:43.707936+00,True,,,0.939607,93.9607,0.5,2026-04-24 04:06:38.01165+00,2026-04-24 04:06:41.785098+00,3773,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/121eb833-8609-40e2-ba57-2725c695dd1e.png,598582,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9396073818206787], ""best_score"": 0.9396073818206787, ""faces_detected"": 1, ""best_score_percent"": 94}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",ios,1.0.0+1,"iPhone12,3",,True,True,9. แสงน้อย,น้อยหน่า BA
36a52c02-4e66-407a-91c0-75f91156d8b6,2026-04-24 04:08:02.549548+00,True,,,0.885444,88.5444,0.5,2026-04-24 04:07:46.702719+00,2026-04-24 04:08:01.046243+00,14344,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/36a52c02-4e66-407a-91c0-75f91156d8b6.png,370778,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.885443925857544], ""best_score"": 0.885443925857544, ""faces_detected"": 1, ""best_score_percent"": 88.5}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",android,1.0.0+1,V2310,,True,True,9. แสงน้อย,น้อยหน่า  BA
d99839ce-f1ea-4e6f-85dc-49a8758471df,2026-04-24 04:08:21.063193+00,True,,,0.947923,94.7924,0.5,2026-04-24 04:08:13.402919+00,2026-04-24 04:08:19.571456+00,6169,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/d99839ce-f1ea-4e6f-85dc-49a8758471df.png,675346,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.947923481464386], ""best_score"": 0.947923481464386, ""faces_detected"": 1, ""best_score_percent"": 94.8}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",ios,1.0.0+1,"iPhone12,3",,True,True,6. แว่นดำ,มะนาว
5afb5463-0948-479f-80e9-aba701e2cd14,2026-04-24 04:08:27.784108+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.931309,93.1309,0.5,2026-04-24 04:08:13.00045+00,2026-04-24 04:08:26.516582+00,13516,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/5afb5463-0948-479f-80e9-aba701e2cd14.png,359095,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.931309163570404], ""best_score"": 0.931309163570404, ""faces_detected"": 1, ""best_score_percent"": 93.1}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9957047700881958, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",android,1.0.0+1,V2310,,True,True,5. ปิดครึ่งบน (หน้าผาก),น้อยหน่า  BA
16ebb887-dc93-49c0-b19e-cc802b26dccb,2026-04-24 04:09:02.765868+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.902365,90.2365,0.5,2026-04-24 04:08:49.52188+00,2026-04-24 04:09:01.176179+00,11654,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/16ebb887-dc93-49c0-b19e-cc802b26dccb.png,409322,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9023646116256714], ""best_score"": 0.9023646116256714, ""faces_detected"": 1, ""best_score_percent"": 90.2}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9982225894927979, ""handedness"": ""right""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,8. นิ้วชีบังปากบางส่วน,มะนาว
c6792b87-6cda-4d3a-bedf-3affd55ecc5a,2026-04-24 04:09:07.912865+00,True,,,0.940563,94.0563,0.5,2026-04-24 04:08:53.848242+00,2026-04-24 04:09:07.077809+00,13230,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/c6792b87-6cda-4d3a-bedf-3affd55ecc5a.png,486414,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9405630230903625], ""best_score"": 0.9405630230903625, ""faces_detected"": 1, ""best_score_percent"": 94.1}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",android,1.0.0+1,V2310,,True,True,6. แว่นดำ,น้อยหน่า  BA
0fcc56fa-78ee-4371-a2cf-d7cbb9026584,2026-04-24 04:09:32.450979+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.835612,83.5612,0.5,2026-04-24 04:09:24.557575+00,2026-04-24 04:09:31.318395+00,6761,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/0fcc56fa-78ee-4371-a2cf-d7cbb9026584.png,431993,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8356121182441711], ""best_score"": 0.8356121182441711, ""faces_detected"": 1, ""best_score_percent"": 83.6}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9923558235168457, ""handedness"": ""right""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,2. ปิดปาก,มะนาว
674270d2-a20a-42e4-9c2e-6d32bbba8d3c,2026-04-24 04:09:38.005035+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.906913,90.6913,0.5,2026-04-24 04:09:25.365037+00,2026-04-24 04:09:37.130393+00,11765,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/674270d2-a20a-42e4-9c2e-6d32bbba8d3c.png,358934,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.906912624835968], ""best_score"": 0.906912624835968, ""faces_detected"": 1, ""best_score_percent"": 90.7}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9896547198295593, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",android,1.0.0+1,V2310,,True,True,8. นิ้วชีบังปากบางส่วน,น้อยหน่า  BA
5502d546-2721-42c0-bb77-39d59368b096,2026-04-24 04:09:48.011154+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.786192,78.6192,0.5,2026-04-24 04:09:36.055912+00,2026-04-24 04:09:46.630299+00,10574,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/5502d546-2721-42c0-bb77-39d59368b096.png,435001,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.7861923575401306], ""best_score"": 0.7861923575401306, ""faces_detected"": 1, ""best_score_percent"": 78.6}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9841302037239075, ""handedness"": ""right""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,3. ปิดปาก+ปิดจมูก,มะนาว
957acf00-e965-4085-bcf7-f71013c2d7a1,2026-04-24 04:09:59.322831+00,True,,,0.938112,93.8112,0.5,2026-04-24 04:09:50.794173+00,2026-04-24 04:09:58.084958+00,7291,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/957acf00-e965-4085-bcf7-f71013c2d7a1.png,477210,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9381117224693298], ""best_score"": 0.9381117224693298, ""faces_detected"": 1, ""best_score_percent"": 93.8}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",android,1.0.0+1,V2310,,True,True,1. หน้าตรง,น้อยหน่า  BA
ed4e3c76-3f9a-4c7b-990d-89cce867d042,2026-04-24 04:10:26.858898+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.834591,83.4591,0.5,2026-04-24 04:10:18.127552+00,2026-04-24 04:10:25.654638+00,7527,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/ed4e3c76-3f9a-4c7b-990d-89cce867d042.png,359631,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8345907926559448], ""best_score"": 0.8345907926559448, ""faces_detected"": 1, ""best_score_percent"": 83.5}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9994463324546814, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",android,1.0.0+1,V2310,,True,True,2. ปิดปาก,น้อยหน่า  BA
d9c7229a-4535-4ad0-b7ed-371e3ffa1189,2026-04-24 04:10:50.819975+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.863291,86.3291,0.5,2026-04-24 04:10:33.659039+00,2026-04-24 04:10:49.613453+00,15954,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/d9c7229a-4535-4ad0-b7ed-371e3ffa1189.png,354971,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8632914423942566], ""best_score"": 0.8632914423942566, ""faces_detected"": 1, ""best_score_percent"": 86.3}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9985015988349915, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",android,1.0.0+1,V2310,,True,True,3. ปิดปาก+ปิดจมูก,น้อยหน่า  BA
1c3a0513-cb0e-4e8a-9e26-8fff2024ac9c,2026-04-24 04:11:05.974927+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.904089,90.4089,0.5,2026-04-24 04:10:36.824831+00,2026-04-24 04:11:04.275698+00,27451,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/1c3a0513-cb0e-4e8a-9e26-8fff2024ac9c.png,429292,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.90408855676651], ""best_score"": 0.90408855676651, ""faces_detected"": 1, ""best_score_percent"": 90.4}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9952120780944824, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,4. ปิดครึ่งหน้าข้าง,มะนาว
2e966dcf-4c26-4fe4-8558-0915ed7b38fb,2026-04-24 04:11:20.070035+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.953273,95.3273,0.5,2026-04-24 04:11:09.449332+00,2026-04-24 04:11:19.063885+00,9615,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/2e966dcf-4c26-4fe4-8558-0915ed7b38fb.png,433127,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9532732367515564], ""best_score"": 0.9532732367515564, ""faces_detected"": 1, ""best_score_percent"": 95.3}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9941877722740173, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone12,3",,True,True,5. ปิดครึ่งบน (หน้าผาก),มะนาว
1d33db40-4163-43c4-8cb3-c4a9b4be6cd9,2026-04-24 04:11:22.562125+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.836007,83.6007,0.5,2026-04-24 04:11:03.791938+00,2026-04-24 04:11:21.491831+00,17700,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/1d33db40-4163-43c4-8cb3-c4a9b4be6cd9.png,345018,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8360065817832947], ""best_score"": 0.8360065817832947, ""faces_detected"": 1, ""best_score_percent"": 83.6}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9917536973953247, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",android,1.0.0+1,V2310,,True,True,4. ปิดครึ่งหน้าข้าง,น้อยหน่า  BA
2af0a667-2183-4d40-862a-bc775a013d4b,2026-04-24 04:41:19.385115+00,True,,,0.963587,96.3587,0.5,2026-04-24 04:41:08.986516+00,2026-04-24 04:41:17.309256+00,8323,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/2af0a667-2183-4d40-862a-bc775a013d4b.png,683334,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9635868072509766], ""best_score"": 0.9635868072509766, ""faces_detected"": 1, ""best_score_percent"": 96.4}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",ios,1.0.0+1,"iPhone12,3",,True,True,6. แว่นดำ,เนป BA
1114e56c-36a3-4a20-8fe1-85e9d1a2f277,2026-04-24 04:41:34.002776+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.872342,87.2342,0.5,2026-04-24 04:41:16.813562+00,2026-04-24 04:41:31.321906+00,14508,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/1114e56c-36a3-4a20-8fe1-85e9d1a2f277.png,489214,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8723421692848206], ""best_score"": 0.8723421692848206, ""faces_detected"": 1, ""best_score_percent"": 87.2}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9979059100151062, ""handedness"": ""right""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",ios,1.0.0+1,"iPhone18,3",,True,True,8. นิ้วชีบังปากบางส่วน,กล้วย Design
e7c3fe78-b22a-4ea7-97d3-e4eba4d0b85f,2026-04-24 04:41:57.108707+00,False,handOccluding,ตรวจพบมือใน frame กรุณาเอามือออกจากกล้อง,0.851684,85.1684,0.5,2026-04-24 04:40:56.855882+00,2026-04-24 04:41:55.673665+00,58818,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/e7c3fe78-b22a-4ea7-97d3-e4eba4d0b85f.png,516979,480,720,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 720, ""rotation_degrees"": 0}, ""result"": ""handOccluding"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.8516837358474731], ""best_score"": 0.8516837358474731, ""faces_detected"": 1, ""best_score_percent"": 85.2}, ""hand_landmarker"": {""hands"": [{""confidence"": 0.9952534437179565, ""handedness"": ""left""}], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 1}}",android,1.0.0+1,CTR-L81,,True,True,4. ปิดครึ่งหน้าข้าง,บุ้งกี๋BA
2a3c574d-6581-4706-b3d6-973ca218d32e,2026-04-24 04:42:07.080993+00,True,,,0.947841,94.7841,0.5,2026-04-24 04:41:56.330534+00,2026-04-24 04:42:04.310311+00,7980,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/summaries/2a3c574d-6581-4706-b3d6-973ca218d32e.png,674956,480,640,"{""ran"": true, ""frame"": {""width"": 480, ""height"": 640, ""rotation_degrees"": 0}, ""result"": ""passed"", ""face_detector"": {""enabled"": true, ""threshold"": 0.5, ""all_scores"": [0.9478414058685303], ""best_score"": 0.9478414058685303, ""faces_detected"": 1, ""best_score_percent"": 94.8}, ""hand_landmarker"": {""hands"": [], ""enabled"": true, ""threshold"": 0.1, ""hands_detected"": 0}}",ios,1.0.0+1,"iPhone18,3",,True,True,1. หน้าตรง,กล้วย Design
