id,created_at,passed,failure_reason,failure_message,face_score,face_score_percent,face_score_threshold,started_at,completed_at,duration_ms,summary_bucket,summary_path,summary_bytes,summary_width,summary_height,occlusion_check,platform,app_version,device_model,camera_resolution,face_check_enabled,hand_check_enabled,test_case,tester_name,group_id,sequence,hand_count,eye_combined
7c2be9ca-ec4b-41ee-89c1-c35b9e7d0721,2026-05-12 05:46:21.644661+00,True,,,0.926626,92.6626,0.5,2026-05-12 05:46:05.571344+00,2026-05-12 05:46:16.026506+00,10455,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/a8c80e82-da43-401f-a951-05799d7fe022/5.jpg,80403,480,640,"{'left': {'score': 0, 'std_dev': 32.723661202449755, 'lum_ratio': 0.7098792729032345, 'saturation': 111.55248708886519}, 'right': {'score': 0, 'std_dev': 29.859747510743976, 'lum_ratio': 0.7010580420085548, 'saturation': 101.35531909579235}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 150.0661451612961}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,8. นิ้วชีบังปากบางส่วน,ฟ้า - BA,a8c80e82-da43-401f-a951-05799d7fe022,5,1,0
ee02b581-7d18-4a20-86b7-9541483e19f2,2026-05-12 05:46:21.644661+00,True,,,0.937371,93.7371,0.5,2026-05-12 05:46:05.571344+00,2026-05-12 05:46:16.026506+00,10455,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/a8c80e82-da43-401f-a951-05799d7fe022/6.jpg,82053,480,640,"{'left': {'score': 0, 'std_dev': 32.43355065323534, 'lum_ratio': 0.7143839440499858, 'saturation': 113.16580142064649}, 'right': {'score': 0, 'std_dev': 29.55671269764104, 'lum_ratio': 0.7004206512701247, 'saturation': 101.29114885900464}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 149.76904177989772}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,8. นิ้วชีบังปากบางส่วน,ฟ้า - BA,a8c80e82-da43-401f-a951-05799d7fe022,6,1,0
1d634abf-98ee-4990-af2b-b952c2638ceb,2026-05-12 05:46:21.644661+00,True,,,0.924764,92.4764,0.5,2026-05-12 05:46:05.571344+00,2026-05-12 05:46:16.026506+00,10455,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/a8c80e82-da43-401f-a951-05799d7fe022/7.jpg,82930,480,640,"{'left': {'score': 0, 'std_dev': 31.83910114983936, 'lum_ratio': 0.7097261312083031, 'saturation': 112.43619307498773}, 'right': {'score': 0, 'std_dev': 29.14945671714973, 'lum_ratio': 0.6968524163295893, 'saturation': 101.74899825630067}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 150.0088164062559}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,8. นิ้วชีบังปากบางส่วน,ฟ้า - BA,a8c80e82-da43-401f-a951-05799d7fe022,7,1,0
0d80978c-ba43-41c0-a9ec-a6c2e5957736,2026-05-12 05:46:21.644661+00,True,,,0.934878,93.4878,0.5,2026-05-12 05:46:05.571344+00,2026-05-12 05:46:16.026506+00,10455,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/a8c80e82-da43-401f-a951-05799d7fe022/8.jpg,82567,480,640,"{'left': {'score': 0, 'std_dev': 31.92848536656251, 'lum_ratio': 0.7040071646214189, 'saturation': 112.19308400869902}, 'right': {'score': 0, 'std_dev': 29.352702252985438, 'lum_ratio': 0.6923132208386128, 'saturation': 102.12842282284583}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 150.7622100883208}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,8. นิ้วชีบังปากบางส่วน,ฟ้า - BA,a8c80e82-da43-401f-a951-05799d7fe022,8,1,0
59e66a2d-9e19-490e-81f5-a69cbc262cf4,2026-05-12 05:46:21.644661+00,True,,,0.937129,93.7129,0.5,2026-05-12 05:46:05.571344+00,2026-05-12 05:46:16.026506+00,10455,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/a8c80e82-da43-401f-a951-05799d7fe022/9.jpg,83669,480,640,"{'left': {'score': 0, 'std_dev': 33.38908677805864, 'lum_ratio': 0.7334374126498525, 'saturation': 111.4900202638148}, 'right': {'score': 0, 'std_dev': 29.685537891678308, 'lum_ratio': 0.7159240840575778, 'saturation': 100.83046897927576}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 148.18317832880916}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,8. นิ้วชีบังปากบางส่วน,ฟ้า - BA,a8c80e82-da43-401f-a951-05799d7fe022,9,1,0
9a52152d-645f-4a7d-8c1b-4c6483c5c10b,2026-05-12 05:46:21.644661+00,True,,,0.947405,94.7405,0.5,2026-05-12 05:46:05.571344+00,2026-05-12 05:46:16.026506+00,10455,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/a8c80e82-da43-401f-a951-05799d7fe022/10.jpg,82265,480,640,"{'left': {'score': 0, 'std_dev': 33.340143166678075, 'lum_ratio': 0.7206676278413336, 'saturation': 110.19689237049487}, 'right': {'score': 0, 'std_dev': 30.17277062739169, 'lum_ratio': 0.707920208846481, 'saturation': 101.59530909803553}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 149.34080250896562}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,8. นิ้วชีบังปากบางส่วน,ฟ้า - BA,a8c80e82-da43-401f-a951-05799d7fe022,10,1,0
7cba1c8b-2d6b-46cb-831d-12eb3bddd67b,2026-05-12 05:47:24.341442+00,True,,,0.879257,87.9257,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/1.jpg,86894,480,640,"{'left': {'score': 0.3, 'std_dev': 23.869758420024066, 'lum_ratio': 0.36613813627839764, 'saturation': 134.64594841161752}, 'right': {'score': 0.3, 'std_dev': 23.14534652200646, 'lum_ratio': 0.4239502732300838, 'saturation': 118.16370320460412}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 186.54313712121294}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,1,0,0.3
6e5397c4-6e3a-4784-9be5-7e3700eb9ca6,2026-05-12 05:47:24.341442+00,True,,,0.872161,87.2161,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/2.jpg,85865,480,640,"{'left': {'score': 0.3, 'std_dev': 23.11318423879744, 'lum_ratio': 0.3781206237267869, 'saturation': 133.79377494745358}, 'right': {'score': 0.3, 'std_dev': 23.247315636648576, 'lum_ratio': 0.4139099758799875, 'saturation': 117.91194239583183}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 184.36876832151216}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,2,0,0.3
b6b0f8eb-d0fd-48db-af67-10deaa4f7d05,2026-05-12 05:47:24.341442+00,True,,,0.879923,87.9923,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/3.jpg,86545,480,640,"{'left': {'score': 0.3, 'std_dev': 23.822006377710416, 'lum_ratio': 0.36443843245163954, 'saturation': 133.03040380875598}, 'right': {'score': 0.3, 'std_dev': 23.43801022399059, 'lum_ratio': 0.4190846889350491, 'saturation': 116.98146005184408}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 187.63465251937996}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,3,0,0.3
d2d750cb-a17b-439b-9f0a-9e32aefeb83f,2026-05-12 05:47:24.341442+00,True,,,0.868991,86.8991,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/4.jpg,87633,480,640,"{'left': {'score': 0.3, 'std_dev': 23.74440130453619, 'lum_ratio': 0.3697175763165571, 'saturation': 133.25954957429573}, 'right': {'score': 0.3, 'std_dev': 23.041064914666137, 'lum_ratio': 0.42830904248623525, 'saturation': 117.93494659551902}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 185.81406325757686}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,4,0,0.3
3f8560d9-a056-4d07-b807-24fb596af97b,2026-05-12 05:47:24.341442+00,True,,,0.871629,87.1629,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/5.jpg,87063,480,640,"{'left': {'score': 0.3, 'std_dev': 23.331330121626525, 'lum_ratio': 0.36994708187539754, 'saturation': 132.3475100869757}, 'right': {'score': 0.3, 'std_dev': 22.992644768353305, 'lum_ratio': 0.41721235939053497, 'saturation': 117.99314512761288}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 186.09694648093688}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,5,0,0.3
077c09b7-7e0c-435f-bce7-1febbf83dc1a,2026-05-12 05:47:24.341442+00,True,,,0.897763,89.7763,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/6.jpg,85555,480,640,"{'left': {'score': 0.3, 'std_dev': 23.04905311875151, 'lum_ratio': 0.3713550300866105, 'saturation': 133.36221386324817}, 'right': {'score': 0.3, 'std_dev': 22.693826558663506, 'lum_ratio': 0.41827757995823084, 'saturation': 117.26243033442104}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 186.228780608506}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,6,0,0.3
cb120cbc-3645-4dae-a405-71a2df157647,2026-05-12 05:47:24.341442+00,True,,,0.85227,85.227,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/7.jpg,84589,480,640,"{'left': {'score': 0.3, 'std_dev': 21.990339543834175, 'lum_ratio': 0.38116466496082213, 'saturation': 128.81888568763182}, 'right': {'score': 0.3, 'std_dev': 22.824266404740897, 'lum_ratio': 0.4138879541539787, 'saturation': 115.98516039009569}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 185.1433688172041}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,7,0,0.3
2ec2eae1-133f-4df6-ab6b-c8f982da8374,2026-05-12 05:47:24.341442+00,True,,,0.86875,86.875,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/8.jpg,86308,480,640,"{'left': {'score': 0.3, 'std_dev': 22.23904704199265, 'lum_ratio': 0.3829667168757144, 'saturation': 129.3702218159167}, 'right': {'score': 0.3, 'std_dev': 23.13832176185359, 'lum_ratio': 0.4118403974818861, 'saturation': 118.58943871194656}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 184.22127921147003}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,8,0,0.3
1d544b2b-1532-4a2e-8227-1ec0b6fcbb7a,2026-05-12 05:47:24.341442+00,True,,,0.853414,85.3414,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/9.jpg,87140,480,640,"{'left': {'score': 0.3, 'std_dev': 22.902974743990704, 'lum_ratio': 0.37417583507457813, 'saturation': 131.33596819076507}, 'right': {'score': 0.3, 'std_dev': 22.485612282302373, 'lum_ratio': 0.4162663530923634, 'saturation': 117.548935559542}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 183.44699983113736}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,9,0,0.3
023dec5f-6395-45bd-be1f-097dd3c9a852,2026-05-12 05:47:24.341442+00,True,,,0.893805,89.3805,0.5,2026-05-12 05:46:35.134598+00,2026-05-12 05:47:18.843782+00,43709,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/6cb6b3b4-571e-45a1-8044-5c5d1654ef1d/10.jpg,87053,480,640,"{'left': {'score': 0.3, 'std_dev': 22.825005758971987, 'lum_ratio': 0.3707097156885008, 'saturation': 131.63742266820583}, 'right': {'score': 0.3, 'std_dev': 22.686144970644282, 'lum_ratio': 0.41943596484984014, 'saturation': 117.40568126845649}, 'occluded': True, 'evaluated': True, 'combined_score': 0.3, 'reference_luminance': 185.27559567448768}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,10. ปิดหน้าด้านล่างโดยไม่ใช้มือ (ปาก+จมูก),ฟ้า - BA,6cb6b3b4-571e-45a1-8044-5c5d1654ef1d,10,0,0.3
7528ec3d-71d7-42f0-889b-a36a58873698,2026-05-12 05:50:13.955156+00,True,,,0.939984,93.9984,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/1.jpg,60649,720,480,"{'left': {'score': 0, 'std_dev': 37.53824166230991, 'lum_ratio': 1.9123201066697308, 'saturation': 111.0781805895919}, 'right': {'score': 0, 'std_dev': 23.14907970037694, 'lum_ratio': 2.388626336737326, 'saturation': 21.16938853608812}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 73.21672916666482}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,1,0,0
be68d62d-7301-4f62-87e3-86b324fbbd85,2026-05-12 05:50:13.955156+00,True,,,0.951009,95.1009,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/2.jpg,66028,720,480,"{'left': {'score': 0, 'std_dev': 45.35638837665664, 'lum_ratio': 1.6684626802844247, 'saturation': 121.5360615123221}, 'right': {'score': 0, 'std_dev': 34.68586216865797, 'lum_ratio': 2.006111110892074, 'saturation': 61.18837075105881}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 79.7377363865484}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,2,0,0
99d4e34d-a8a0-46f1-b24e-7c3fae78e461,2026-05-12 05:50:13.955156+00,True,,,0.940677,94.0677,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/3.jpg,72109,720,480,"{'left': {'score': 0, 'std_dev': 45.91748797129477, 'lum_ratio': 1.73331737081023, 'saturation': 117.91937127397402}, 'right': {'score': 0, 'std_dev': 33.62839134192125, 'lum_ratio': 2.06105428536899, 'saturation': 64.43754750826844}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 76.73208202246455}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,3,0,0
21a7b7b5-633c-4149-9542-b24a5382bead,2026-05-12 05:50:13.955156+00,True,,,0.942333,94.2333,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/4.jpg,75408,720,480,"{'left': {'score': 0, 'std_dev': 46.18862285118538, 'lum_ratio': 1.6963153435641163, 'saturation': 117.12785767005369}, 'right': {'score': 0, 'std_dev': 33.84332893905925, 'lum_ratio': 2.0313712277031137, 'saturation': 65.54100089453803}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 79.77156203852074}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,4,0,0
23fad029-e791-450d-9ba5-56078a535a1c,2026-05-12 05:50:13.955156+00,True,,,0.945846,94.5846,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/5.jpg,76416,720,480,"{'left': {'score': 0, 'std_dev': 45.24812181832208, 'lum_ratio': 1.644454995125667, 'saturation': 119.23434356004921}, 'right': {'score': 0, 'std_dev': 33.10434037015958, 'lum_ratio': 2.0731540145617187, 'saturation': 53.776742340126134}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 80.16029378717478}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,5,0,0
d62facc1-d0d7-4611-8443-8306fe9b3454,2026-05-12 05:50:13.955156+00,True,,,0.94137,94.137,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/6.jpg,76854,720,480,"{'left': {'score': 0, 'std_dev': 45.53085631268823, 'lum_ratio': 1.6553657155530475, 'saturation': 118.22093743708692}, 'right': {'score': 0, 'std_dev': 33.6589095663277, 'lum_ratio': 2.061249797254566, 'saturation': 55.75062561429079}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 80.20823115127352}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,6,0,0
021e3977-4f76-4e44-981c-a223c3a27289,2026-05-12 05:50:13.955156+00,True,,,0.941691,94.1691,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/7.jpg,75930,720,480,"{'left': {'score': 0, 'std_dev': 45.50704994787836, 'lum_ratio': 1.6612670543313617, 'saturation': 117.57848200057151}, 'right': {'score': 0, 'std_dev': 33.76012498382833, 'lum_ratio': 2.0551482611659386, 'saturation': 58.22880941566252}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 79.70049871588658}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,7,0,0
bd216b13-3f3c-4e6f-a8d3-eaacb600dc4a,2026-05-12 05:50:13.955156+00,True,,,0.943604,94.3604,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/8.jpg,76230,720,480,"{'left': {'score': 0, 'std_dev': 45.17206201353414, 'lum_ratio': 1.684987511128852, 'saturation': 116.83524041505108}, 'right': {'score': 0, 'std_dev': 34.09437209996955, 'lum_ratio': 2.0427201665480292, 'saturation': 60.598675996411295}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 79.88028741882705}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,8,0,0
44759435-55eb-4a7f-aee4-acf397b0cfcb,2026-05-12 05:50:13.955156+00,True,,,0.944493,94.4493,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/9.jpg,76447,720,480,"{'left': {'score': 0, 'std_dev': 44.7571007960552, 'lum_ratio': 1.675938054287879, 'saturation': 116.26826975854615}, 'right': {'score': 0, 'std_dev': 33.78723042663156, 'lum_ratio': 2.0411531938619776, 'saturation': 59.34313699585156}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 80.35474529220365}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,9,0,0
4eb9185d-baef-4a82-8a32-64c34f1a7712,2026-05-12 05:50:13.955156+00,True,,,0.941482,94.1482,0.5,2026-05-12 05:49:38.888408+00,2026-05-12 05:50:01.127771+00,22239,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/ede762b4-d4a2-4757-8794-5b40a3bc329d/10.jpg,72824,720,480,"{'left': {'score': 0, 'std_dev': 44.47761938004073, 'lum_ratio': 1.6629439501962116, 'saturation': 117.31111003010156}, 'right': {'score': 0, 'std_dev': 33.518040442033545, 'lum_ratio': 2.0429021099060547, 'saturation': 58.93283235603783}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 80.51282126622877}",android,1.0.0+1,SM-A305F,720x480,True,True,1. หน้าตรง,ฟ้า - BA,ede762b4-d4a2-4757-8794-5b40a3bc329d,10,0,0
0a1e0dda-cdcf-4c01-a3b1-555c7e7b30aa,2026-05-12 05:51:04.012791+00,True,,,0.856757,85.6757,0.5,2026-05-12 05:50:29.057787+00,2026-05-12 05:50:52.875488+00,23818,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/42500809-5de1-4d07-8f36-cca19b23d773/1.jpg,51202,720,480,"{'left': {'score': 0, 'std_dev': 30.658891880957157, 'lum_ratio': 1.5157932694506229, 'saturation': 86.9507453296196}, 'right': {'score': 0, 'std_dev': 42.26813042665156, 'lum_ratio': 1.3295571760419318, 'saturation': 75.60689824645345}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 130.71802133449552}",android,1.0.0+1,SM-A305F,720x480,True,True,2. ปิดปาก,ฟ้า - BA,42500809-5de1-4d07-8f36-cca19b23d773,1,1,0
d2d96ca3-b145-4a2d-b923-8acbc48ad51a,2026-05-12 05:51:04.012791+00,True,,,0.914946,91.4946,0.5,2026-05-12 05:50:29.057787+00,2026-05-12 05:50:52.875488+00,23818,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/42500809-5de1-4d07-8f36-cca19b23d773/2.jpg,63938,720,480,"{'left': {'score': 0, 'std_dev': 54.58441169445815, 'lum_ratio': 1.1946102322118024, 'saturation': 103.89677714428186}, 'right': {'score': 0, 'std_dev': 53.9439916758922, 'lum_ratio': 1.1008643211304634, 'saturation': 85.58983902389608}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 141.06927564775498}",android,1.0.0+1,SM-A305F,720x480,True,True,2. ปิดปาก,ฟ้า - BA,42500809-5de1-4d07-8f36-cca19b23d773,2,1,0
7f3f2a6c-58b2-4179-9d78-1cefde5586eb,2026-05-12 05:51:04.012791+00,True,,,0.916239,91.6239,0.5,2026-05-12 05:50:29.057787+00,2026-05-12 05:50:52.875488+00,23818,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/42500809-5de1-4d07-8f36-cca19b23d773/3.jpg,67491,720,480,"{'left': {'score': 0, 'std_dev': 49.91130728078056, 'lum_ratio': 1.2898935421187583, 'saturation': 92.77861233311697}, 'right': {'score': 0, 'std_dev': 52.52466395913536, 'lum_ratio': 1.1387505355119099, 'saturation': 77.70505742602549}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 141.57492726789107}",android,1.0.0+1,SM-A305F,720x480,True,True,2. ปิดปาก,ฟ้า - BA,42500809-5de1-4d07-8f36-cca19b23d773,3,1,0
